Date,Time,Vehicles,Driver Age,Condition_Code,MorF
2017-01-24,16,3,30,0,0
2017-01-24,19,1,28,3,0
2017-01-27,17,2,36,0,0
2017-01-27,18,1,35,0,0
2017-01-28,14,2,25,0,0
2017-01-29,13,1,18,0,0
2017-02-01,0,2,52,0,0
2017-02-04,7,3,17,0,0
2017-02-05,7,3,44,0,0
2017-02-08,16,2,25,0,0
2017-02-09,11,2,27,0,0
2017-02-09,12,1,79,0,1
2017-02-09,23,1,54,0,0
2017-02-10,1,1,25,0,0
2017-02-10,7,1,63,0,0
2017-02-10,19,2,31,0,0
2017-02-11,14,2,29,0,0
2017-02-11,16,1,19,0,1
2017-02-12,18,1,48,0,0
2017-02-14,17,2,56,0,0
2017-02-15,16,2,51,0,0
2017-02-16,4,2,39,0,1
2017-02-17,11,1,53,0,0
2017-02-17,17,1,23,0,0
2017-02-18,6,2,29,0,0
2017-02-18,6,3,29,0,1
2017-02-18,7,3,25,0,0
2017-02-19,13,1,25,0,0
2017-02-20,7,3,49,0,0
2017-02-23,7,1,38,3,0
2017-02-23,8,1,27,3,0
2017-02-23,10,2,41,3,1
2017-02-23,12,3,36,6,0
2017-02-23,12,2,21,6,1
2017-02-23,12,2,67,6,0
2017-02-23,13,2,26,3,0
2017-02-23,13,1,23,6,0
2017-02-23,14,1,55,6,1
2017-02-23,17,1,40,3,1
2017-02-24,6,2,34,3,0
2017-02-24,8,2,35,6,0
2017-02-24,12,2,58,3,0
2017-02-26,2,1,31,0,1
2017-02-26,8,1,59,0,0
2017-02-27,8,2,59,0,1
2017-02-28,0,1,25,3,0
2017-03-01,10,2,39,0,1
2017-03-01,12,2,23,0,1
2017-03-02,20,1,49,0,0
2017-03-03,4,1,26,3,1
2017-03-03,7,1,28,4,1
2017-03-05,13,1,18,0,0
2017-03-07,0,1,26,0,0
2017-03-09,6,2,37,0,0
2017-03-09,11,2,40,0,0
2017-03-10,13,1,22,0,0
2017-03-10,20,1,33,0,0
2017-03-11,2,1,23,0,0
2017-03-11,13,1,20,0,0
2017-03-14,4,1,47,0,0
2017-03-14,5,2,25,0,0
2017-03-15,22,1,34,0,1
2017-03-17,0,1,35,0,0
2017-03-17,14,2,38,0,1
2017-03-18,15,3,35,0,0
2017-03-20,14,2,24,0,0
2017-03-20,17,2,19,0,0
2017-03-21,17,1,30,0,0
2017-03-22,11,3,46,0,0
2017-03-24,0,1,23,3,1
2017-03-24,1,1,21,5,1
2017-03-24,5,1,24,3,0
2017-03-24,13,2,44,0,1
2017-03-24,14,2,48,0,0
2017-03-24,19,2,74,0,1
2017-03-28,17,1,31,3,1
2017-03-31,21,1,21,3,0
2017-04-01,14,1,19,0,0
2017-04-02,13,1,25,0,0
2017-04-03,7,3,53,0,0
2017-04-03,8,2,67,0,1
2017-04-03,11,2,76,0,1
2017-04-03,19,2,31,3,0
2017-04-04,8,2,24,5,1
2017-04-04,8,1,71,3,1
2017-04-04,8,1,27,3,0
2017-04-04,8,1,52,0,0
2017-04-04,9,1,21,6,1
2017-04-04,10,2,70,3,0
2017-04-04,19,2,24,7,1
2017-04-04,22,1,34,7,0
2017-04-05,5,1,53,3,0
2017-04-05,10,1,26,3,1
2017-04-05,10,1,28,0,1
2017-04-05,10,2,62,3,0
2017-04-05,12,2,25,0,0
2017-04-05,12,2,22,0,0
2017-04-05,16,2,47,0,0
2017-04-05,18,2,23,0,1
2017-04-07,13,2,58,0,0
2017-04-10,8,2,32,0,0
2017-04-10,9,2,70,0,1
2017-04-11,9,2,27,0,0
2017-04-13,7,1,18,0,0
2017-04-16,21,2,44,0,0
2017-04-17,8,2,61,0,1
2017-04-19,14,2,57,0,0
2017-04-20,3,2,24,0,0
2017-04-20,14,1,33,0,1
2017-04-20,16,2,23,3,1
2017-04-23,6,1,27,0,1
2017-04-24,0,2,62,0,0
2017-04-26,3,1,48,3,1
2017-04-26,3,1,24,3,0
2017-04-26,3,1,36,3,1
2017-04-26,3,1,50,3,0
2017-04-27,20,2,36,0,0
2017-04-28,19,2,32,0,0
2017-04-29,17,5,33,3,1
2017-04-30,11,1,38,0,0
2017-05-01,6,1,28,3,1
2017-05-03,15,2,35,0,0
2017-05-04,8,1,16,0,0
2017-05-06,10,1,29,0,0
2017-05-06,22,1,43,0,0
2017-05-07,1,1,38,0,0
2017-05-07,7,2,21,0,0
2017-05-07,18,1,19,3,1
2017-05-08,14,2,60,0,1
2017-05-08,16,2,48,3,0
2017-05-09,15,2,41,3,0
2017-05-12,19,1,45,0,0
2017-05-12,21,1,33,0,0
2017-05-13,6,1,29,0,1
2017-05-13,11,2,17,0,1
2017-05-13,19,1,24,0,0
2017-05-16,17,2,67,0,0
2017-05-18,2,1,21,3,0
2017-05-18,5,1,22,5,1
2017-05-18,6,3,43,6,1
2017-05-18,8,1,30,3,0
2017-05-18,13,2,24,3,0
2017-05-18,18,1,61,3,1
2017-05-22,21,1,38,3,1
2017-05-25,1,1,33,0,1
2017-05-26,15,1,19,0,1
2017-05-28,11,2,24,0,0
2017-05-29,20,2,63,0,1
2017-05-30,17,2,21,0,0
2017-05-31,0,1,26,3,0
2017-06-01,13,2,39,0,0
2017-06-01,16,1,39,0,0
2017-06-01,16,2,26,0,0
2017-06-02,3,1,61,0,0
2017-06-02,11,2,62,0,0
2017-06-04,17,2,21,0,0
2017-06-04,18,2,42,0,0
2017-06-04,19,2,24,0,1
2017-06-05,8,3,60,0,0
2017-06-06,0,1,31,0,0
2017-06-07,6,1,36,0,1
2017-06-07,8,2,49,0,0
2017-06-07,15,2,59,3,0
2017-06-08,20,2,33,0,0
2017-06-08,20,1,44,0,1
2017-06-10,17,1,48,0,0
2017-06-11,3,1,33,0,0
2017-06-11,16,2,18,0,0
2017-06-11,18,1,25,0,0
2017-06-12,22,1,49,0,1
2017-06-15,17,2,17,0,1
2017-06-16,14,1,56,0,0
2017-06-16,21,2,66,0,0
2017-06-17,17,2,43,0,0
2017-06-18,18,2,44,0,0
2017-06-19,9,2,41,0,0
2017-06-19,10,2,41,0,1
2017-06-20,3,1,50,0,0
2017-06-20,7,1,48,0,1
2017-06-20,12,2,75,0,0
2017-06-21,18,2,56,0,0
2017-06-22,20,1,22,3,0
2017-06-23,18,2,50,0,0
2017-06-25,14,2,32,0,0
2017-06-25,15,2,22,0,0
2017-06-26,16,2,23,0,0
2017-06-26,16,2,51,0,0
2017-06-26,23,1,27,0,0
2017-06-27,19,1,23,0,1
2017-06-27,22,1,46,0,1
2017-06-28,13,2,24,0,0
2017-06-28,16,2,46,0,1
2017-06-30,13,2,21,0,1
2017-06-30,13,2,17,0,0
2017-07-01,13,2,34,0,0
2017-07-01,18,2,46,0,1
2017-07-02,6,1,32,0,0
2017-07-02,16,2,23,0,0
2017-07-03,4,1,32,0,0
2017-07-03,4,1,32,0,1
2017-07-03,19,2,33,0,0
2017-07-03,22,1,21,0,0
2017-07-05,11,2,29,0,0
2017-07-08,7,1,56,0,0
2017-07-08,8,1,62,0,0
2017-07-08,11,2,23,0,1
2017-07-08,14,2,42,0,0
2017-07-09,0,2,23,0,1
2017-07-10,0,1,25,0,0
2017-07-10,5,2,25,0,0
2017-07-12,17,2,20,0,1
2017-07-13,15,4,53,0,0
2017-07-13,20,1,33,0,0
2017-07-13,22,1,40,0,0
2017-07-15,14,2,46,0,0
2017-07-16,14,2,56,0,1
2017-07-17,1,1,22,0,1
2017-07-17,10,1,38,0,1
2017-07-18,5,1,66,0,1
2017-07-19,22,1,47,0,1
2017-07-20,16,2,42,0,1
2017-07-22,6,1,61,0,1
2017-07-22,19,2,25,0,0
2017-07-23,12,2,22,0,0
2017-07-24,6,2,24,0,0
2017-07-24,12,2,76,0,0
2017-07-25,11,2,22,0,0
2017-07-26,13,1,20,0,0
2017-07-26,20,1,43,3,0
2017-07-29,7,2,31,3,1
2017-07-29,11,2,82,3,1
2017-07-30,13,3,57,0,0
2017-07-31,15,2,43,0,0
2017-08-02,15,2,23,0,0
2017-08-03,13,1,51,0,0
2017-08-04,23,1,28,0,0
2017-08-05,17,1,60,3,0
2017-08-06,1,1,20,0,0
2017-08-07,6,1,37,0,0
2017-08-07,8,2,48,0,0
2017-08-07,14,1,18,3,0
2017-08-07,15,2,55,0,0
2017-08-09,11,2,51,3,0
2017-08-09,17,2,42,0,0
2017-08-10,5,1,25,0,1
2017-08-10,16,1,65,3,0
2017-08-10,17,2,31,0,0
2017-08-10,18,2,19,0,0
2017-08-11,14,2,45,0,0
2017-08-11,19,2,21,0,0
2017-08-12,23,1,27,0,1
2017-08-15,8,3,33,0,1
2017-08-15,14,1,21,3,0
2017-08-16,9,2,54,0,0
2017-08-19,21,2,87,0,1
2017-08-20,1,1,45,0,1
2017-08-20,8,1,56,0,0
2017-08-20,17,2,32,0,0
2017-08-22,11,1,33,0,0
2017-08-23,18,1,21,3,1
2017-08-28,8,2,41,0,0
2017-08-28,16,2,58,0,0
2017-08-29,6,2,46,0,0
2017-08-29,20,2,22,0,0
2017-08-30,7,2,62,0,0
2017-08-30,19,1,55,0,0
2017-09-01,15,1,32,0,1
2017-09-02,12,2,20,0,1
2017-09-03,10,1,53,0,1
2017-09-04,15,2,54,0,0
2017-09-07,7,2,32,0,1
2017-09-07,14,2,33,0,1
2017-09-07,18,4,20,0,0
2017-09-10,22,1,22,0,0
2017-09-11,14,2,75,0,0
2017-09-12,8,2,21,0,0
2017-09-14,13,2,76,0,0
2017-09-14,15,2,60,3,0
2017-09-15,7,2,40,0,0
2017-09-15,20,2,49,0,0
2017-09-16,1,1,20,0,0
2017-09-18,7,1,69,0,0
2017-09-20,21,2,53,0,0
2017-09-21,0,2,45,0,0
2017-09-21,7,2,19,0,0
2017-09-21,7,2,36,0,0
2017-09-21,15,2,24,0,0
2017-09-21,17,2,26,0,0
2017-09-22,19,2,20,0,0
2017-09-23,17,1,20,3,0
2017-09-23,17,1,33,3,0
2017-09-23,21,1,25,3,0
2017-09-25,13,1,63,3,0
2017-09-26,1,1,27,3,0
2017-09-26,18,2,32,3,1
2017-09-28,12,2,33,0,0
2017-09-29,1,1,29,3,0
2017-09-29,22,1,27,0,0
2017-10-01,20,1,37,3,0
2017-10-03,20,1,34,3,0
2017-10-04,22,1,21,0,0
2017-10-05,16,2,24,0,1
2017-10-07,11,2,46,0,1
2017-10-08,20,2,42,0,0
2017-10-09,0,2,21,6,0
2017-10-09,6,1,20,6,0
2017-10-10,11,2,50,0,0
2017-10-10,20,2,37,0,0
2017-10-12,12,2,43,0,0
2017-10-13,9,4,19,0,1
2017-10-13,12,1,20,0,1
2017-10-13,20,1,29,0,0
2017-10-13,23,2,19,0,1
2017-10-14,17,2,28,0,1
2017-10-15,22,1,47,0,0
2017-10-17,20,1,32,0,0
2017-10-21,18,1,74,0,0
2017-10-22,10,1,36,0,0
2017-10-24,5,1,51,0,0
2017-10-24,8,2,30,0,1
2017-10-24,8,1,33,0,0
2017-10-26,15,2,25,0,1
2017-10-26,20,1,26,6,0
2017-10-27,9,2,69,0,0
2017-10-27,20,2,48,6,0
2017-10-28,14,3,29,0,1
2017-10-29,9,2,44,0,1
2017-10-29,11,2,79,0,1
2017-10-31,15,2,28,0,1
2017-10-31,16,2,26,0,1
2017-10-31,22,2,65,0,1
2017-11-01,14,2,25,0,0
2017-11-02,8,1,43,0,0
2017-11-02,9,2,20,0,0
2017-11-02,11,2,16,0,0
2017-11-03,20,1,30,0,0
2017-11-04,6,2,25,0,0
2017-11-06,6,1,37,0,1
2017-11-06,14,2,25,0,0
2017-11-07,6,1,51,3,1
2017-11-07,7,1,49,8,0
2017-11-07,18,3,28,3,0
2017-11-07,19,2,44,6,0
2017-11-08,17,2,67,0,0
2017-11-08,18,2,36,0,0
2017-11-08,18,3,40,0,0
2017-11-13,18,1,59,0,0
2017-11-15,4,2,55,0,0
2017-11-15,17,2,25,0,1
2017-11-16,19,1,18,0,0
2017-11-18,12,1,21,3,0
2017-11-19,12,3,69,0,0
2017-11-20,15,2,62,0,0
2017-11-20,16,2,38,0,1
2017-11-21,5,1,63,3,1
2017-11-22,10,2,45,0,0
2017-11-22,16,2,20,0,0
2017-11-22,21,1,37,0,0
2017-11-25,15,3,45,0,0
2017-11-25,23,1,18,0,1
2017-11-26,10,2,21,0,1
2017-11-28,18,2,53,0,0
2017-11-29,2,1,19,0,1
2017-11-29,17,2,25,0,0
2017-12-01,5,1,39,0,0
2017-12-01,12,2,48,0,0
2017-12-01,13,2,51,0,0
2017-12-01,18,2,22,0,1
2017-12-02,17,3,52,0,1
2017-12-03,12,2,26,0,0
2017-12-03,15,1,49,0,0
2017-12-03,16,2,58,0,1
2017-12-04,6,1,54,0,0
2017-12-06,16,2,19,0,1
2017-12-07,16,2,35,0,0
2017-12-08,17,2,67,0,0
2017-12-09,7,2,21,0,0
2017-12-09,10,2,24,0,0
2017-12-10,19,2,27,0,0
2017-12-11,9,2,57,0,0
2017-12-11,21,1,20,0,0
2017-12-12,5,1,36,0,0
2017-12-12,16,2,41,0,0
2017-12-12,17,2,37,0,1
2017-12-14,11,1,36,6,0
2017-12-14,14,2,45,0,0
2017-12-14,19,2,33,0,0
2017-12-15,16,2,27,0,1
2017-12-15,17,2,23,0,0
2017-12-20,17,2,47,0,0
2017-12-20,18,2,58,0,0
2017-12-22,13,2,32,0,0
2017-12-22,16,2,76,0,0
2017-12-24,8,2,23,3,1
2017-12-25,19,2,86,0,0
2017-12-26,10,3,46,0,0
2017-12-29,6,2,49,3,0
2017-12-29,10,1,34,0,0
2018-01-01,5,1,25,0,0
2018-01-03,17,2,22,0,0
2018-01-05,15,2,18,0,1
2018-01-06,17,1,53,0,0
2018-01-07,10,2,19,0,0
2018-01-07,14,2,44,0,1
2018-01-10,8,2,20,0,0
2018-01-10,13,2,33,0,0
2018-01-10,16,4,72,0,0
2018-01-11,17,2,18,0,0
2018-01-12,11,1,93,0,0
2018-01-12,19,2,29,3,0
2018-01-12,19,1,22,0,0
2018-01-13,6,2,24,0,0
2018-01-13,15,3,41,0,0
2018-01-14,6,3,21,0,0
2018-01-15,6,1,30,3,0
2018-01-15,6,1,49,3,1
2018-01-16,17,2,44,0,0
2018-01-16,18,2,69,0,0
2018-01-18,15,2,76,0,0
2018-01-18,17,2,56,0,0
2018-01-19,11,1,62,0,0
2018-01-20,6,2,22,0,0
2018-01-20,16,1,25,0,0
2018-01-20,17,2,32,0,0
2018-01-21,19,1,25,3,0
2018-01-21,19,2,46,3,0
2018-01-22,10,2,38,3,1
2018-01-23,15,1,62,0,1
2018-01-26,2,2,38,0,0
2018-01-26,16,3,19,0,1
2018-01-26,19,2,39,0,0
2018-01-27,6,3,23,0,0
2018-01-27,6,3,49,0,0
2018-01-27,9,2,28,0,0
2018-01-28,13,2,21,0,0
2018-01-28,18,2,24,3,0
2018-01-28,19,2,25,0,0
2018-01-29,8,3,41,0,1
2018-01-30,6,2,21,0,0
2018-01-30,14,2,40,0,0
2018-01-30,19,1,55,0,0
2018-01-31,8,2,39,0,0
2018-02-01,22,1,35,0,0
2018-02-02,9,2,19,0,0
2018-02-02,16,2,27,0,1
2018-02-05,17,3,21,0,0
2018-02-05,21,1,23,3,0
2018-02-10,11,1,52,7,0
2018-02-10,11,1,22,5,1
2018-02-10,15,1,30,5,0
2018-02-10,20,1,27,3,1
2018-02-11,7,3,54,3,0
2018-02-11,7,3,77,3,0
2018-02-11,10,2,36,3,0
2018-02-12,18,2,52,0,0
2018-02-13,7,2,59,3,1
2018-02-13,7,2,16,3,0
2018-02-13,8,4,78,3,0
2018-02-13,17,1,47,0,1
2018-02-15,17,1,19,3,0
2018-02-16,7,2,34,0,1
2018-02-16,7,2,44,3,0
2018-02-16,18,1,37,3,0
2018-02-18,5,1,38,0,1
2018-02-18,11,2,46,0,0
2018-02-18,13,2,21,0,1
2018-02-18,13,2,26,0,0
2018-02-18,15,1,27,0,0
2018-02-18,19,2,48,0,0
2018-02-19,15,1,19,6,0
2018-02-19,18,1,17,6,0
2018-02-21,2,2,31,3,0
2018-02-21,13,1,48,0,0
2018-02-21,15,1,58,3,1
2018-02-21,15,2,25,0,1
2018-02-21,16,3,26,0,0
2018-02-22,15,2,69,6,0
2018-02-22,20,2,32,6,0
2018-02-23,5,1,57,7,1
2018-02-23,17,3,72,3,0
2018-02-24,3,1,35,0,0
2018-02-25,7,2,44,0,1
2018-02-26,6,4,27,0,0
2018-02-26,13,1,63,0,0
2018-02-27,7,1,23,3,1
2018-02-27,8,2,39,3,1
2018-02-28,21,1,53,0,1
2018-03-01,14,1,78,0,0
2018-03-01,17,2,29,0,1
2018-03-03,7,2,18,0,0
2018-03-03,16,2,31,0,0
2018-03-05,16,1,44,0,0
2018-03-06,21,1,39,8,0
2018-03-08,6,1,24,0,0
2018-03-08,16,2,23,0,1
2018-03-09,5,1,24,4,0
2018-03-09,16,4,32,0,0
2018-03-11,4,1,23,0,0
2018-03-11,8,2,36,0,0
2018-03-13,10,1,52,0,0
2018-03-13,17,2,24,0,0
2018-03-14,17,1,26,0,0
2018-03-17,1,1,23,0,1
2018-03-17,17,2,25,0,0
2018-03-17,17,2,63,0,0
2018-03-18,16,2,30,3,1
2018-03-18,18,1,22,5,1
2018-03-18,18,1,24,0,0
2018-03-18,18,1,31,5,0
2018-03-18,19,1,32,6,0
2018-03-19,4,1,35,3,1
2018-03-19,5,2,37,3,0
2018-03-19,5,2,42,3,0
2018-03-19,6,1,52,0,1
2018-03-19,6,2,19,3,0
2018-03-19,16,2,44,0,0
2018-03-21,1,1,28,0,1
2018-03-21,15,2,67,0,0
2018-03-23,11,1,16,0,1
2018-03-23,11,6,66,0,0
2018-03-23,18,1,41,0,0
2018-03-24,2,1,24,0,1
2018-03-24,6,2,38,0,0
2018-03-24,8,2,16,0,0
2018-03-24,13,2,65,0,0
2018-03-25,15,2,57,0,1
2018-03-26,20,3,55,6,0
2018-03-26,22,3,20,6,1
2018-03-27,1,2,24,3,0
2018-03-27,6,1,38,3,0
2018-03-27,6,1,42,3,0
2018-03-27,8,2,31,3,0
2018-03-27,8,2,19,3,0
2018-03-28,22,1,17,3,0
2018-03-29,6,2,48,3,0
2018-03-29,8,2,20,0,0
2018-03-29,17,3,24,3,1
2018-03-29,18,1,27,3,1
2018-03-30,5,1,49,0,0
2018-03-31,7,1,22,0,0
2018-03-31,8,1,66,0,0
2018-04-02,0,1,58,0,1
2018-04-02,5,2,69,0,0
2018-04-02,5,2,21,0,0
2018-04-02,7,2,51,0,0
2018-04-02,8,1,42,0,0
2018-04-04,15,2,22,0,0
2018-04-06,21,2,61,6,0
2018-04-06,22,2,53,3,0
2018-04-10,5,2,34,0,0
2018-04-13,20,2,29,0,0
2018-04-14,22,1,22,0,0
2018-04-15,9,1,30,0,0
2018-04-16,17,2,16,0,1
2018-04-18,14,2,31,0,1
2018-04-19,14,1,26,0,0
2018-04-20,7,2,20,0,1
2018-04-20,13,2,59,0,0
2018-04-21,3,1,47,8,0
2018-04-21,4,1,41,5,0
2018-04-21,6,1,31,5,1
2018-04-22,14,2,18,0,0
2018-04-24,4,1,26,3,1
2018-04-24,16,2,60,3,0
2018-04-24,17,1,29,7,0
2018-04-24,18,2,67,0,0
2018-04-25,7,2,16,0,0
2018-04-27,4,1,31,0,0
2018-04-28,0,2,27,0,0
2018-04-28,18,1,20,0,0
2018-04-29,17,2,34,0,0
2018-04-30,7,2,37,0,1
2018-05-01,7,1,53,0,0
2018-05-01,11,2,51,0,0
2018-05-02,9,1,42,3,0
2018-05-03,6,1,24,3,0
2018-05-03,6,1,65,5,0
2018-05-03,7,1,17,3,0
2018-05-03,8,2,40,0,0
2018-05-04,11,2,46,0,1
2018-05-04,14,2,63,0,0
2018-05-04,15,2,32,0,1
2018-05-05,3,2,51,0,0
2018-05-07,15,1,52,0,0
2018-05-08,11,1,74,0,0
2018-05-08,14,2,40,0,1
2018-05-11,10,2,54,0,0
2018-05-11,23,1,32,3,1
2018-05-13,0,1,22,3,1
2018-05-13,7,1,37,3,0
2018-05-15,3,2,64,0,0
2018-05-15,6,1,32,0,1
2018-05-17,13,2,28,0,0
2018-05-17,15,2,74,0,0
2018-05-20,18,1,19,3,1
2018-05-22,10,2,24,0,0
2018-05-23,2,3,40,0,0
2018-05-24,17,2,50,0,0
2018-05-25,14,2,48,0,0
2018-05-25,16,2,42,0,0
2018-05-26,9,3,29,0,0
2018-05-26,12,2,72,0,0
2018-05-26,13,2,56,0,1
2018-05-26,14,1,46,0,0
2018-05-28,15,1,23,3,1
2018-05-30,0,1,31,0,0
2018-05-30,0,1,58,0,0
2018-05-30,6,1,44,0,0
2018-05-30,14,3,57,0,0
2018-05-30,14,2,25,0,1
2018-05-31,15,2,68,0,1
2018-06-01,12,2,43,0,0
2018-06-01,19,2,56,0,0
2018-06-01,19,2,45,0,0
2018-06-01,21,2,63,0,1
2018-06-02,4,2,45,0,0
2018-06-02,12,1,46,0,0
2018-06-03,10,2,92,0,0
2018-06-03,14,2,60,0,0
2018-06-04,11,1,74,0,0
2018-06-04,14,2,28,0,0
2018-06-04,18,2,22,0,0
2018-06-05,7,1,55,0,0
2018-06-06,0,1,24,0,1
2018-06-06,9,2,44,0,0
2018-06-06,23,1,28,0,1
2018-06-07,17,1,33,0,1
2018-06-08,0,1,68,0,0
2018-06-08,5,1,50,0,0
2018-06-08,11,2,21,0,0
2018-06-08,19,2,52,0,0
2018-06-10,14,2,70,0,0
2018-06-11,15,2,53,0,1
2018-06-12,8,2,40,0,0
2018-06-13,16,2,16,0,0
2018-06-13,19,2,55,0,0
2018-06-14,15,2,67,0,0
2018-06-15,19,2,53,0,0
2018-06-16,11,2,45,0,0
2018-06-16,16,1,53,3,0
2018-06-17,20,1,28,3,0
2018-06-18,2,1,30,3,0
2018-06-18,8,2,23,0,1
2018-06-19,11,1,61,0,1
2018-06-19,14,2,28,0,0
2018-06-20,9,2,38,0,0
2018-06-20,10,1,39,0,1
2018-06-22,3,1,59,0,0
2018-06-22,10,2,50,0,1
2018-06-23,5,1,40,0,0
2018-06-23,20,1,19,0,0
2018-06-23,22,2,20,0,0
2018-06-24,2,2,19,0,1
2018-06-26,7,2,29,0,0
2018-06-27,5,1,43,0,1
2018-06-28,9,2,52,0,0
2018-06-28,18,2,39,0,0
2018-06-29,15,3,55,0,0
2018-06-29,15,2,32,0,0
2018-06-30,15,2,63,0,0
2018-06-30,21,2,57,0,0
2018-07-01,4,1,46,0,0
2018-07-02,0,2,31,0,0
2018-07-02,0,2,27,0,1
2018-07-04,3,1,25,0,1
2018-07-04,17,1,33,3,1
2018-07-06,5,1,34,0,0
2018-07-06,11,1,46,0,1
2018-07-08,15,1,68,0,0
2018-07-08,15,1,50,0,0
2018-07-09,13,2,44,0,0
2018-07-09,19,2,39,0,0
2018-07-10,17,12,57,0,0
2018-07-11,6,2,39,0,0
2018-07-11,9,2,87,0,1
2018-07-11,12,2,23,0,1
2018-07-11,15,1,72,0,0
2018-07-11,15,2,39,0,0
2018-07-13,12,1,69,0,0
2018-07-13,16,3,31,0,0
2018-07-13,16,1,19,0,1
2018-07-13,17,1,33,0,1
2018-07-14,20,2,17,0,1
2018-07-15,18,1,19,3,0
2018-07-15,20,1,44,3,0
2018-07-18,16,2,45,0,0
2018-07-18,21,2,46,0,0
2018-07-19,13,2,80,0,1
2018-07-19,18,2,34,0,0
2018-07-19,19,2,26,0,1
2018-07-20,7,1,29,0,0
2018-07-20,17,1,33,0,1
2018-07-20,22,1,32,0,0
2018-07-21,11,2,41,0,0
2018-07-22,14,2,17,0,1
2018-07-22,15,3,25,0,0
2018-07-24,15,2,70,0,1
2018-07-24,17,1,24,3,1
2018-07-25,10,1,59,0,0
2018-07-25,16,1,44,0,1
2018-07-26,11,2,24,0,0
2018-07-26,22,1,49,0,1
2018-07-27,14,3,75,0,1
2018-07-28,2,1,58,0,0
2018-07-28,13,2,26,0,0
2018-07-29,15,6,35,0,0
2018-07-30,13,2,20,0,1
2018-08-01,5,2,29,0,0
2018-08-01,8,2,28,0,0
2018-08-01,9,2,17,0,0
2018-08-02,8,1,63,0,0
2018-08-02,16,2,37,0,0
2018-08-03,20,2,36,0,0
2018-08-04,9,2,23,0,0
2018-08-06,20,1,24,3,0
2018-08-07,12,2,71,0,1
2018-08-07,14,2,57,0,0
2018-08-08,18,2,24,0,0
2018-08-10,14,2,47,0,0
2018-08-11,21,2,37,0,0
2018-08-12,12,2,37,0,1
2018-08-12,21,1,23,0,0
2018-08-13,16,2,31,0,0
2018-08-13,19,2,26,0,1
2018-08-13,20,1,32,0,1
2018-08-14,11,1,72,0,1
2018-08-15,16,2,19,0,1
2018-08-16,17,2,17,0,0
2018-08-18,9,1,38,3,0
2018-08-18,11,3,41,3,0
2018-08-18,12,3,55,0,0
2018-08-18,14,2,24,3,0
2018-08-19,18,2,62,0,0
2018-08-20,15,2,54,0,0
2018-08-21,8,2,22,0,1
2018-08-21,22,2,73,0,0
2018-08-23,23,1,23,0,0
2018-08-25,3,1,20,0,0
2018-08-29,6,2,47,0,0
2018-08-29,12,2,64,0,1
2018-09-01,9,2,40,0,0
2018-09-02,13,2,59,0,0
2018-09-03,2,2,29,0,0
2018-09-03,11,1,40,0,0
2018-09-04,18,1,40,0,0
2018-09-05,14,2,41,3,0
2018-09-05,16,2,63,3,0
2018-09-05,16,1,18,3,0
2018-09-05,16,1,58,3,1
2018-09-06,5,1,20,0,1
2018-09-06,5,2,55,0,0
2018-09-06,8,2,70,0,1
2018-09-07,14,2,51,0,0
2018-09-07,16,2,19,0,1
2018-09-07,18,2,26,0,0
2018-09-09,10,1,34,0,1
2018-09-09,10,2,39,0,0
2018-09-09,13,2,75,0,1
2018-09-09,19,3,66,0,0
2018-09-10,14,1,21,0,1
2018-09-10,16,3,30,0,0
2018-09-12,0,1,34,0,0
2018-09-16,17,2,20,0,0
2018-09-16,18,3,16,0,0
2018-09-17,10,2,28,0,0
2018-09-18,17,1,18,0,1
2018-09-19,17,3,23,0,0
2018-09-21,12,1,79,0,0
2018-09-22,6,1,19,0,1
2018-09-22,11,3,53,0,1
2018-09-23,17,2,20,0,0
2018-09-23,18,3,46,0,0
2018-09-25,21,2,21,0,1
2018-09-26,11,1,52,0,0
2018-09-27,11,2,17,0,0
2018-09-27,17,1,22,0,0
2018-09-28,19,2,29,0,0
2018-09-28,23,2,47,0,0
2018-09-29,11,3,44,0,1
2018-09-29,11,2,28,0,1
2018-10-01,9,2,35,0,0
2018-10-02,11,2,27,0,0
2018-10-03,8,3,29,0,1
2018-10-05,21,2,25,3,1
2018-10-06,20,1,18,0,0
2018-10-07,17,2,25,0,0
2018-10-08,5,2,46,3,0
2018-10-09,6,1,25,3,0
2018-10-09,7,1,63,6,0
2018-10-10,7,9,28,3,1
2018-10-12,16,2,71,0,0
2018-10-13,19,1,25,0,1
2018-10-14,9,1,57,3,0
2018-10-14,17,2,19,3,0
2018-10-15,16,1,31,0,1
2018-10-16,22,1,61,0,1
2018-10-19,6,2,23,0,0
2018-10-19,7,2,27,0,1
2018-10-19,15,3,52,0,0
2018-10-19,15,3,17,0,1
2018-10-19,16,2,60,0,0
2018-10-19,17,3,29,0,1
2018-10-20,18,2,26,0,1
2018-10-21,20,2,32,0,0
2018-10-25,14,2,64,0,1
2018-10-25,18,2,25,0,0
2018-10-26,7,2,20,0,0
2018-10-26,14,2,19,0,0
2018-10-27,7,2,59,0,0
2018-10-27,22,1,27,0,0
2018-10-28,18,2,41,0,0
2018-10-29,2,2,65,0,0
2018-10-30,10,1,41,0,0
2018-10-30,10,1,20,0,0
2018-10-30,11,1,41,0,0
2018-10-30,12,2,37,3,1
2018-10-30,17,2,36,6,0
2018-10-31,18,1,66,0,0
2018-11-01,5,2,34,0,0
2018-11-01,10,2,43,0,0
2018-11-03,10,2,38,3,0
